time_s,roll_deg,pitch_deg,yaw_deg,az_deg,el_deg,pointing_error_deg,fixed_error_deg,gimbal_margin_db,fixed_margin_db,gimbal_link_ok,fixed_link_ok,blocked,reachable,payload_temp_c,payload_bus_w,payload_energy_wh,az_torque_nm,el_torque_nm,landing_locked,lander_temp_c,lander_energy_wh,host_rf_dc_w,ground_clearance_m,packaging_fits,blocked_reason,touchdown_vibration_deg,rf_theta_deg,rf_phi_deg,directional_gain_dbi,s11_db,vswr,axial_ratio_db,polarization_loss_db,received_dbm,noise_dbm,cn_db,occupied_bandwidth_khz,bandwidth_pass,frequency_supported
7.56,12,-65,8,-5.511203,-40.154371,0.393102,66.772921,,,0,0,1,1,14.976803,0.933107,0.002361,0.000031,0.000494,0,15.015836,0.032361,14.285714,2.929161,1,LANDER HULL,0,0.393102,69.31168,6.499751,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
7.6,12,-65,8,-5.511203,-40.154371,0.393102,66.772921,,,0,0,1,1,14.976654,0.932937,0.002371,0.000057,0.00048,0,15.01592,0.03253,14.285714,2.929161,1,LANDER HULL,0,0.393102,69.31168,6.499751,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
7.64,12,-65,8,-5.511203,-40.154371,0.393102,66.772921,,,0,0,1,1,14.976505,0.933323,0.002382,0.000045,0.000508,0,15.016004,0.032699,14.285714,2.929161,1,LANDER HULL,0,0.393102,69.31168,6.499751,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
7.68,12,-65,8,-5.511203,-40.154371,0.393102,66.772921,,,0,0,1,1,14.976357,0.933761,0.002392,0.000096,0.000529,0,15.016088,0.032868,14.285714,2.929161,1,LANDER HULL,0,0.393102,69.31168,6.499751,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
7.72,12,-65,8,-5.511203,-40.154371,0.393102,66.772921,,,0,0,1,1,14.976208,0.93388,0.002402,0.000096,0.000536,0,15.016171,0.033037,14.285714,2.929161,1,LANDER HULL,0,0.393102,69.31168,6.499751,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
7.76,12,-65,8,-5.511203,-40.154197,0.392939,66.772921,,,0,0,1,1,14.976059,0.93406,0.002413,0.000087,0.000549,0,15.016255,0.033206,14.285714,2.929161,1,LANDER HULL,0,0.392939,69.302708,6.499751,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
7.8,12,-65,8,-5.511203,-40.153381,0.392175,66.772921,,,0,0,1,1,14.975911,0.933044,0.002423,0.000042,0.000489,0,15.016339,0.033376,14.285714,2.929161,1,LANDER HULL,0,0.392175,69.260553,6.499752,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
7.84,12,-65,8,-5.511203,-40.153381,0.392175,66.772921,,,0,0,1,1,14.975762,0.933593,0.002434,0.000045,0.000525,0,15.016422,0.033545,14.285714,2.929161,1,LANDER HULL,0,0.392175,69.260553,6.499752,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
7.88,12,-65,8,-5.511203,-40.152759,0.391594,66.772921,,,0,0,1,1,14.975613,0.933027,0.002444,0.000071,0.000485,0,15.016506,0.033714,14.285714,2.929161,1,LANDER HULL,0,0.391594,69.228363,6.499753,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
7.92,12,-65,8,-5.511203,-40.152571,0.391418,66.772921,,,0,0,1,1,14.975465,0.933939,0.002454,0.000087,0.000541,0,15.01659,0.033883,14.285714,2.929161,1,LANDER HULL,0,0.391418,69.218575,6.499753,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
7.96,12,-65,8,-5.511203,-40.152007,0.390891,66.772921,,,0,0,1,1,14.975316,0.934248,0.002465,0.00007,0.000562,0,15.016674,0.034052,14.285714,2.929162,1,LANDER HULL,0,0.390891,69.189252,6.499754,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8,12,-65,8,-5.511203,-40.149532,0.388578,66.772921,,,0,0,1,1,14.975167,0.933681,0.002475,0.000047,0.00053,0,15.016757,0.034221,14.285714,2.929162,1,LANDER HULL,0,0.388578,69.059582,6.499757,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.04,12,-65,8,-5.511203,-40.147096,0.386304,66.772921,,,0,0,1,1,14.975019,0.933956,0.002485,0.000068,0.000545,0,15.016841,0.03439,14.285714,2.929163,1,LANDER HULL,0,0.386304,68.930467,6.49976,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.08,12,-65,8,-5.511203,-40.144505,0.383888,66.772921,,,0,0,1,1,14.97487,0.933589,0.002496,0.000108,0.000516,0,15.016925,0.034559,14.285714,2.929163,1,LANDER HULL,0,0.383888,68.791467,6.499763,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.12,12,-65,8,-5.511203,-40.141189,0.380798,66.772921,,,0,0,1,1,14.974722,0.933281,0.002506,0.000054,0.000504,0,15.017008,0.034728,14.285714,2.929164,1,LANDER HULL,0,0.380798,68.610972,6.499767,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.16,12,-65,8,-5.511203,-40.136274,0.376226,66.772921,,,0,0,1,1,14.974573,0.933706,0.002517,0.000101,0.000524,0,15.017092,0.034897,14.285714,2.929165,1,LANDER HULL,0,0.376226,68.337996,6.499772,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.2,12,-65,8,-5.511203,-40.132527,0.372746,66.772921,,,0,0,1,1,14.974425,0.933833,0.002527,0.000099,0.000533,0,15.017176,0.035067,14.285714,2.929166,1,LANDER HULL,0,0.372746,68.125393,6.499776,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.24,12,-65,8,-5.511203,-40.129533,0.369969,66.772921,,,0,0,1,1,14.974276,0.933015,0.002537,0.000057,0.000486,0,15.01726,0.035236,14.285714,2.929167,1,LANDER HULL,0,0.369969,67.952616,6.49978,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.28,12,-65,8,-5.511203,-40.128335,0.368859,66.772921,,,0,0,1,1,14.974128,0.933925,0.002548,0.000101,0.000538,0,15.017343,0.035405,14.285714,2.929167,1,LANDER HULL,0,0.368859,67.882762,6.499781,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.32,12,-65,8,-5.511203,-40.127872,0.36843,66.772921,,,0,0,1,1,14.973979,0.933458,0.002558,0.000051,0.000516,0,15.017427,0.035574,14.285714,2.929167,1,LANDER HULL,0,0.36843,67.855643,6.499781,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.36,12,-65,8,-5.511203,-40.127586,0.368165,66.772921,,,0,0,1,1,14.973831,0.934042,0.002568,0.000066,0.000551,0,15.017511,0.035743,14.285714,2.929167,1,LANDER HULL,0,0.368165,67.838897,6.499782,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.4,12,-65,8,-5.511203,-40.125594,0.366321,66.772921,,,0,0,1,1,14.973682,0.93334,0.002579,0.000073,0.000505,0,15.017594,0.035912,14.285714,2.929168,1,LANDER HULL,0,0.366321,67.721375,6.499784,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.44,12,-65,8,-5.511203,-40.122927,0.363855,66.772921,,,0,0,1,1,14.973534,0.9336,0.002589,0.000112,0.000515,0,15.017678,0.036081,14.285714,2.929169,1,LANDER HULL,0,0.363855,67.562174,6.499787,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.48,12,-65,8,-5.511203,-40.118603,0.359862,66.772921,,,0,0,1,1,14.973385,0.93376,0.0026,0.000108,0.000526,0,15.017762,0.03625,14.285714,2.92917,1,LANDER HULL,0,0.359862,67.299396,6.499791,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.52,12,-65,8,-5.511203,-40.116839,0.358235,66.772921,,,0,0,1,1,14.973237,0.933916,0.00261,0.000071,0.000542,0,15.017846,0.036419,14.285714,2.92917,1,LANDER HULL,0,0.358235,67.190483,6.499793,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.56,12,-65,8,-5.511203,-40.113652,0.355299,66.772921,,,0,0,1,1,14.973088,0.933967,0.00262,0.000107,0.000539,0,15.017929,0.036589,14.285714,2.929171,1,LANDER HULL,0,0.355299,66.99126,6.499797,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.6,12,-65,8,-5.511203,-40.11075,0.35263,66.772921,,,0,0,1,1,14.97294,0.933473,0.002631,0.00007,0.000515,0,15.018013,0.036758,14.285714,2.929172,1,LANDER HULL,0,0.35263,66.806975,6.4998,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.64,12,-65,8,-5.511203,-40.11075,0.35263,66.772921,,,0,0,1,1,14.972791,0.933883,0.002641,0.000074,0.00054,0,15.018097,0.036927,14.285714,2.929172,1,LANDER HULL,0,0.35263,66.806975,6.4998,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.68,12,-65,8,-5.511203,-40.110645,0.352534,66.772921,,,0,0,1,1,14.972643,0.933953,0.002651,0.000064,0.000545,0,15.01818,0.037096,14.285714,2.929172,1,LANDER HULL,0,0.352534,66.800266,6.4998,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.72,12,-65,8,-5.511203,-40.109448,0.351434,66.772921,,,0,0,1,1,14.972494,0.933445,0.002662,0.000096,0.000509,0,15.018264,0.037265,14.285714,2.929172,1,LANDER HULL,0,0.351434,66.723386,6.499801,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.76,12,-65,8,-5.511203,-40.108011,0.350114,66.772921,,,0,0,1,1,14.972346,0.934076,0.002672,0.000087,0.00055,0,15.018348,0.037434,14.285714,2.929172,1,LANDER HULL,0,0.350114,66.630412,6.499803,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.8,12,-65,8,-5.511203,-40.10789,0.350003,66.772921,,,0,0,1,1,14.972198,0.933945,0.002683,0.000085,0.000542,0,15.018432,0.037603,14.285714,2.929172,1,LANDER HULL,0,0.350003,66.622552,6.499803,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.84,12,-65,8,-5.511203,-40.106728,0.348937,66.772921,,,0,0,1,1,14.972049,0.933327,0.002693,0.000064,0.000506,0,15.018515,0.037772,14.285714,2.929172,1,LANDER HULL,0,0.348937,66.546888,6.499804,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.88,12,-65,8,-5.511203,-40.10335,0.34584,66.772921,,,0,0,1,1,14.971901,0.933672,0.002703,0.000109,0.000521,0,15.018599,0.037941,14.285714,2.929173,1,LANDER HULL,0,0.34584,66.32412,6.499807,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.92,12,-65,8,-5.511203,-40.102245,0.344829,66.772921,,,0,0,1,1,14.971752,0.933762,0.002714,0.000099,0.000528,0,15.018683,0.03811,14.285714,2.929174,1,LANDER HULL,0,0.344829,66.250429,6.499809,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
8.96,12,-65,8,-5.511203,-40.099617,0.342425,66.772921,,,0,0,1,1,14.971604,0.934365,0.002724,0.000088,0.000567,0,15.018766,0.03828,14.285714,2.929174,1,LANDER HULL,0,0.342425,66.073328,6.499811,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9,12,-65,8,-5.511203,-40.098593,0.341489,66.772921,,,0,0,1,1,14.971456,0.934034,0.002734,0.000089,0.000547,0,15.01885,0.038449,14.285714,2.929174,1,LANDER HULL,0,0.341489,66.003664,6.499812,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.04,12,-65,8,-5.511203,-40.097869,0.340828,66.772921,,,0,0,1,1,14.971307,0.933493,0.002745,0.000131,0.000504,0,15.018934,0.038618,14.285714,2.929175,1,LANDER HULL,0,0.340828,65.95415,6.499813,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.08,12,-65,8,-5.511203,-40.094696,0.337933,66.772921,,,0,0,1,1,14.971159,0.934211,0.002755,0.000122,0.000551,0,15.019017,0.038787,14.285714,2.929175,1,LANDER HULL,0,0.337933,65.734943,6.499816,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.12,12,-65,8,-5.511203,-40.087613,0.331488,66.772921,,,0,0,1,1,14.971011,0.934014,0.002766,0.000087,0.000546,0,15.019101,0.038956,14.285714,2.929177,1,LANDER HULL,0,0.331488,65.231842,6.499823,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.16,12,-65,8,-5.511203,-40.08527,0.329362,66.772921,,,0,0,1,1,14.970862,0.933231,0.002776,0.000096,0.000494,0,15.019185,0.039125,14.285714,2.929178,1,LANDER HULL,0,0.329362,65.061049,6.499825,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.2,12,-65,8,-5.511203,-40.08527,0.329362,66.772921,,,0,0,1,1,14.970714,0.933374,0.002786,0.000122,0.000498,0,15.019269,0.039294,14.285714,2.929178,1,LANDER HULL,0,0.329362,65.061049,6.499825,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.24,12,-65,8,-5.511203,-40.08501,0.329126,66.772921,,,0,0,1,1,14.970566,0.933575,0.002797,0.00014,0.000507,0,15.019352,0.039463,14.285714,2.929178,1,LANDER HULL,0,0.329126,65.041976,6.499826,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.28,12,-65,8,-5.511203,-40.08501,0.329126,66.772921,,,0,0,1,1,14.970417,0.933722,0.002807,0.000138,0.000517,0,15.019436,0.039632,14.285714,2.929178,1,LANDER HULL,0,0.329126,65.041976,6.499826,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.32,12,-65,8,-5.511203,-40.083821,0.328049,66.772921,,,0,0,1,1,14.970269,0.933274,0.002817,0.000094,0.000498,0,15.01952,0.039802,14.285714,2.929178,1,LANDER HULL,0,0.328049,64.954393,6.499827,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.36,12,-65,8,-5.511203,-40.082413,0.326774,66.772921,,,0,0,1,1,14.970121,0.934028,0.002828,0.000137,0.000536,0,15.019603,0.039971,14.285714,2.929178,1,LANDER HULL,0,0.326774,64.849873,6.499828,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.4,12,-65,8,-5.511203,-40.081107,0.325592,66.772921,,,0,0,1,1,14.969973,0.93428,0.002838,0.000146,0.000549,0,15.019687,0.04014,14.285714,2.929179,1,LANDER HULL,0,0.325592,64.752159,6.499829,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.44,12,-65,8,-5.511203,-40.0796,0.32423,66.772921,,,0,0,1,1,14.969824,0.933883,0.002849,0.000142,0.000526,0,15.019771,0.040309,14.285714,2.929179,1,LANDER HULL,0,0.32423,64.6386,6.499831,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.48,12,-65,8,-5.511203,-40.07688,0.321774,66.772921,,,0,0,1,1,14.969676,0.934185,0.002859,0.000097,0.000554,0,15.019854,0.040478,14.285714,2.92918,1,LANDER HULL,0,0.321774,64.431109,6.499833,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.52,12,-65,8,-5.511203,-40.072117,0.317484,66.772921,,,0,0,1,1,14.969528,0.93419,0.002869,0.00013,0.000548,0,15.019938,0.040647,14.285714,2.929181,1,LANDER HULL,0,0.317484,64.060142,6.499838,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.56,12,-65,8,-5.511203,-40.068816,0.314519,66.772921,,,0,0,1,1,14.96938,0.933944,0.00288,0.000147,0.000528,0,15.020022,0.040816,14.285714,2.929182,1,LANDER HULL,0,0.314519,63.797095,6.499841,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.6,12,-65,8,-5.511203,-40.066151,0.31213,66.772921,,,0,0,1,1,14.969232,0.933409,0.00289,0.000115,0.000502,0,15.020106,0.040985,14.285714,2.929182,1,LANDER HULL,0,0.31213,63.581124,6.499843,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.64,12,-65,8,-5.511203,-40.064893,0.311004,66.772921,,,0,0,1,1,14.969083,0.933619,0.0029,0.00012,0.000515,0,15.020189,0.041154,14.285714,2.929183,1,LANDER HULL,0,0.311004,63.477963,6.499844,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.68,12,-65,8,-5.511203,-40.064621,0.31076,66.772921,,,0,0,1,1,14.968935,0.933895,0.002911,0.000102,0.000536,0,15.020273,0.041323,14.285714,2.929183,1,LANDER HULL,0,0.31076,63.455568,6.499845,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.72,12,-65,8,-5.511203,-40.064436,0.310595,66.772921,,,0,0,1,1,14.968787,0.933422,0.002921,0.000115,0.000503,0,15.020357,0.041493,14.285714,2.929183,1,LANDER HULL,0,0.310595,63.440306,6.499845,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.76,12,-65,8,-5.511203,-40.064436,0.310595,66.772921,,,0,0,1,1,14.968639,0.934055,0.002932,0.000149,0.000535,0,15.02044,0.041662,14.285714,2.929183,1,LANDER HULL,0,0.310595,63.440306,6.499845,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.8,12,-65,8,-5.511203,-40.063926,0.310139,66.772921,,,0,0,1,1,14.968491,0.933217,0.002942,0.000094,0.000494,0,15.020524,0.041831,14.285714,2.929183,1,LANDER HULL,0,0.310139,63.398229,6.499845,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.84,12,-65,8,-5.511203,-40.062944,0.309262,66.772921,,,0,0,1,1,14.968342,0.933542,0.002952,0.0001,0.000514,0,15.020608,0.042,14.285714,2.929183,1,LANDER HULL,0,0.309262,63.31679,6.499846,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.88,12,-65,8,-5.511203,-40.062868,0.309193,66.772921,,,0,0,1,1,14.968194,0.933547,0.002963,0.00016,0.000499,0,15.020691,0.042169,14.285714,2.929183,1,LANDER HULL,0,0.309193,63.310393,6.499846,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.92,12,-65,8,-5.511203,-40.06282,0.30915,66.772921,,,0,0,1,1,14.968046,0.934163,0.002973,0.000145,0.000543,0,15.020775,0.042338,14.285714,2.929183,1,LANDER HULL,0,0.30915,63.306438,6.499846,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
9.96,12,-65,8,-5.511203,-40.059686,0.306354,66.772921,,,0,0,1,1,14.967898,0.934242,0.002983,0.00013,0.000551,0,15.020859,0.042507,14.285714,2.929184,1,LANDER HULL,0,0.306354,63.043158,6.499849,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10,12,-65,8,-5.511203,-40.058875,0.305631,66.772921,,,0,0,1,1,14.96775,0.934019,0.002994,0.000128,0.000538,0,15.020942,0.042676,14.285714,2.929184,1,LANDER HULL,0,0.305631,62.974188,6.49985,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.04,12,-65,8,-5.511203,-40.05765,0.30454,66.772921,,,0,0,1,1,14.967602,0.933768,0.003004,0.000115,0.000525,0,15.021026,0.042845,14.285714,2.929184,1,LANDER HULL,0,0.30454,62.869468,6.499851,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.08,12,-65,8,-5.511203,-40.055877,0.302963,66.772921,,,0,0,1,1,14.967454,0.933657,0.003015,0.000128,0.000515,0,15.02111,0.043015,14.285714,2.929185,1,LANDER HULL,0,0.302963,62.716563,6.499852,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.12,12,-65,8,-5.511203,-40.05368,0.301012,66.772921,,,0,0,1,1,14.967306,0.933516,0.003025,0.000113,0.00051,0,15.021193,0.043184,14.285714,2.929185,1,LANDER HULL,0,0.301012,62.524891,6.499854,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.16,12,-65,8,-5.511203,-40.052896,0.300317,66.772921,,,0,0,1,1,14.967158,0.933868,0.003035,0.000141,0.000525,0,15.021277,0.043353,14.285714,2.929185,1,LANDER HULL,0,0.300317,62.455916,6.499855,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.2,12,-65,8,-5.511203,-40.05287,0.300294,66.772921,,,0,0,1,1,14.96701,0.933838,0.003046,0.00011,0.000531,0,15.021361,0.043522,14.285714,2.929185,1,LANDER HULL,0,0.300294,62.453613,6.499855,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.24,12,-65,8,-5.511203,-40.05059,0.298275,66.772921,,,0,0,1,1,14.966862,0.934827,0.003056,0.000129,0.000586,0,15.021444,0.043691,14.285714,2.929186,1,LANDER HULL,0,0.298275,62.251081,6.499857,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.28,12,-65,8,-5.511203,-40.046453,0.29462,66.772921,,,0,0,1,1,14.966714,0.934169,0.003066,0.000157,0.00054,0,15.021528,0.04386,14.285714,2.929187,1,LANDER HULL,0,0.29462,61.8765,6.49986,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.32,12,-65,8,-5.511203,-40.044638,0.29302,66.772921,,,0,0,1,1,14.966565,0.934384,0.003077,0.000136,0.000558,0,15.021612,0.044029,14.285714,2.929187,1,LANDER HULL,0,0.29302,61.709131,6.499862,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.36,12,-65,8,-5.511203,-40.044583,0.292972,66.772921,,,0,0,1,1,14.966417,0.933588,0.003087,0.000164,0.0005,0,15.021696,0.044198,14.285714,2.929187,1,LANDER HULL,0,0.292972,61.704089,6.499862,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.4,12,-65,8,-5.511203,-40.044583,0.292972,66.772921,,,0,0,1,1,14.966269,0.934075,0.003098,0.000155,0.000534,0,15.021779,0.044367,14.285714,2.929187,1,LANDER HULL,0,0.292972,61.704089,6.499862,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.44,12,-65,8,-5.511203,-40.042345,0.291003,66.772921,,,0,0,1,1,14.966121,0.933433,0.003108,0.00015,0.000495,0,15.021863,0.044536,14.285714,2.929188,1,LANDER HULL,0,0.291003,61.495188,6.499864,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.48,12,-65,8,-5.511203,-40.039671,0.288656,66.772921,,,0,0,1,1,14.965973,0.934058,0.003118,0.000116,0.000543,0,15.021947,0.044706,14.285714,2.929189,1,LANDER HULL,0,0.288656,61.241944,6.499866,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.52,12,-65,8,-5.510507,-40.036284,0.285433,66.772921,,,0,0,1,1,14.965825,0.933999,0.003129,0.000129,0.000536,0,15.02203,0.044875,14.285714,2.92919,1,LANDER HULL,0,0.285433,61.008919,6.499869,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.56,12,-65,8,-5.510301,-40.031757,0.281404,66.772921,,,0,0,1,1,14.965678,0.934404,0.003139,0.000173,0.000549,0,15.022114,0.045044,14.285714,2.929191,1,LANDER HULL,0,0.281404,60.590444,6.499873,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.6,12,-65,8,-5.509666,-40.027988,0.277886,66.772921,,,0,0,1,1,14.96553,0.9346,0.003149,0.000164,0.000564,0,15.022198,0.045213,14.285714,2.929192,1,LANDER HULL,0,0.277886,60.296675,6.499876,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.64,12,-65,8,-5.50916,-40.022965,0.27334,66.772921,,,0,0,1,1,14.965382,0.934424,0.00316,0.000167,0.000552,0,15.022281,0.045382,14.285714,2.929194,1,LANDER HULL,0,0.27334,59.845757,6.49988,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.68,12,-65,8,-5.50916,-40.021801,0.272334,66.772921,,,0,0,1,1,14.965234,0.934152,0.00317,0.000142,0.000543,0,15.022365,0.045551,14.285714,2.929194,1,LANDER HULL,0,0.272334,59.722731,6.499881,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.72,12,-65,8,-5.50916,-40.0191,0.270005,66.772921,,,0,0,1,1,14.965086,0.933423,0.003181,0.000155,0.000492,0,15.022449,0.04572,14.285714,2.929195,1,LANDER HULL,0,0.270005,59.433734,6.499883,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.76,12,-65,8,-5.508823,-40.018061,0.268979,66.772921,,,0,0,1,1,14.964938,0.933962,0.003191,0.000149,0.000529,0,15.022532,0.045889,14.285714,2.929195,1,LANDER HULL,0,0.268979,59.368716,6.499884,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.8,12,-65,8,-5.508823,-40.018054,0.268972,66.772921,,,0,0,1,1,14.96479,0.933605,0.003201,0.00012,0.000514,0,15.022616,0.046058,14.285714,2.929195,1,LANDER HULL,0,0.268972,59.367951,6.499884,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.84,12,-65,8,-5.508823,-40.017646,0.268621,66.772921,,,0,0,1,1,14.964642,0.933504,0.003212,0.000148,0.0005,0,15.0227,0.046228,14.285714,2.929195,1,LANDER HULL,0,0.268621,59.323573,6.499884,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.88,12,-65,8,-5.508281,-40.017646,0.26841,66.772921,,,0,0,1,1,14.964494,0.9335,0.003222,0.000126,0.000506,0,15.022783,0.046397,14.285714,2.929196,1,LANDER HULL,0,0.26841,59.4001,6.499884,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.92,12,-65,8,-5.507465,-40.017185,0.267695,66.772921,,,0,0,1,1,14.964346,0.933548,0.003232,0.000144,0.000504,0,15.022867,0.046566,14.285714,2.929196,1,LANDER HULL,0,0.267695,59.465529,6.499885,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
10.96,12,-65,8,-5.505829,-40.016966,0.266872,66.772921,,,0,0,1,1,14.964198,0.93354,0.003243,0.000177,0.000493,0,15.022951,0.046735,14.285714,2.929197,1,LANDER HULL,0,0.266872,59.674466,6.499885,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
11,12,-65,8,-5.505696,-40.016873,0.26674,66.772921,,,0,0,1,1,14.96405,0.934327,0.003253,0.000173,0.000545,0,15.023034,0.046904,14.285714,2.929197,1,LANDER HULL,0,0.26674,59.683325,6.499885,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
11.04,12,-65,8,-5.50491,-40.01595,0.265639,66.772921,,,0,0,1,1,14.963902,0.934201,0.003264,0.000174,0.000537,0,15.023118,0.047073,14.285714,2.929198,1,LANDER HULL,0,0.265639,59.69553,6.499886,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
11.08,12,-65,8,-5.504332,-40.01595,0.265416,66.772921,,,0,0,1,1,14.963755,0.93349,0.003274,0.000128,0.000504,0,15.023202,0.047242,14.285714,2.929198,1,LANDER HULL,0,0.265416,59.778358,6.499887,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
11.12,12,-65,8,-5.503254,-40.013836,0.263174,66.772921,,,0,0,1,1,14.963607,0.934027,0.003284,0.000162,0.000529,0,15.023285,0.047411,14.285714,2.929199,1,LANDER HULL,0,0.263174,59.702664,6.499888,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
11.16,12,-65,8,-5.503254,-40.013182,0.26261,66.772921,,,0,0,1,1,14.963459,0.93454,0.003295,0.000128,0.000569,0,15.023369,0.04758,14.285714,2.929199,1,LANDER HULL,0,0.26261,59.630651,6.499889,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
11.2,12,-65,8,-5.503254,-40.010234,0.260071,66.772921,,,0,0,1,1,14.963311,0.933884,0.003305,0.000096,0.000536,0,15.023453,0.04775,14.285714,2.9292,1,LANDER HULL,0,0.260071,59.302321,6.499891,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
11.24,12,-65,8,-5.503254,-40.004804,0.255416,66.772921,,,0,0,1,1,14.963163,0.933913,0.003315,0.000153,0.000525,0,15.023536,0.047919,14.285714,2.929201,1,LANDER HULL,0,0.255416,58.680454,6.499895,-15,1.432581,3,0.5,,-128.599167,,5.4,1,1
